# states in shortest path from s to t
17

# shortest path from s to t
26	-34	4	-1	0
25	-34	4	-1	0
24	-34	4	-1	0
23	-34	4	-2	-1
21	-35	4	-1	0
20	-35	4	-1	0
19	-35	4	-1	1
18	-34	4	-1	1
17	-33	4	-1	1
16	-32	4	-1	1
15	-31	4	-1	2
14	-29	4	-1	2
13	-27	4	0	1
13	-26	4	-1	2
12	-24	4	-1	2
11	-22	4	-1	1
10	-21	4	-1	0

# cost of shortest path
6.063

# Line i represents a sample taken at time i. The sample corresponds to a discrete state.
# Line Format: [sample ID] [x] [y] [z] [x-component of yaw] [y-component of yaw] [U: marginal coverage]
#              [sample ID of nearest neighbor 1] [shortest path cost to nearest neighbor 1] [shortest path cost from nearest neighbor 1]
#              ...
#              [sample ID of nearest neighbor k] [shortest path cost to nearest neighbor k] [shortest path cost from nearest neighbor k]
0	35	-35	4	0	1	26	462	0.125	0.125	303	0.375	1.250	477	0.500	0.500	364	0.625	0.625	127	0.875	1.464	
1	15	-31	4	1	-2	68	405	0.125	0.125	274	0.250	0.250	421	0.375	0.375	211	0.500	0.500	168	0.625	0.625	
2	19	-35	4	-2	-1	28	177	0.375	0.375	395	0.625	1.125	251	0.655	0.655	94	0.750	0.750	57	0.750	0.750	
3	15	-34	4	1	1	156	432	0.250	0.250	475	0.375	0.375	291	0.500	1.250	425	0.625	0.625	481	0.625	1.375	
4	22	-36	4	1	1	103	228	0.250	0.250	35	0.375	0.375	265	0.530	0.530	119	0.604	1.589	434	0.604	1.155	
5	27	-35	4	0	-1	0	155	0.125	0.125	285	0.250	0.250	326	0.500	0.500	317	0.500	0.500	101	0.500	0.500	
6	12	-24	4	-1	-2	97	171	0.500	0.500	495	0.854	1.250	80	0.979	1.479	44	1.000	1.375	144	1.000	0.750	
7	13	-28	4	2	1	120	30	0.500	0.500	426	0.750	0.750	36	0.875	0.875	499	0.875	1.000	129	0.875	0.875	
8	21	-36	4	1	0	61	294	0.125	0.125	213	0.250	0.250	4	0.375	1.125	35	0.500	1.250	265	0.625	0.625	
9	10	-21	4	-2	1	55	62	0.625	0.625	115	0.750	0.750	32	0.780	0.750	494	0.905	0.854	368	1.000	1.000	
10	14	-32	4	-2	1	28	423	0.604	1.500	85	0.625	0.625	67	0.625	0.625	60	0.750	1.000	344	0.750	0.750	
11	17	-14	4	2	-1	44	459	0.250	0.250	314	0.375	0.375	95	0.375	1.000	436	0.375	1.375	320	0.500	0.500	
12	13	-22	4	1	0	20	380	0.125	0.125	264	0.250	0.250	162	0.375	0.375	399	0.375	0.375	378	0.500	0.500	
13	29	-36	4	1	-1	10	298	0.250	0.250	202	0.375	0.375	106	0.500	1.375	233	0.530	0.530	181	0.625	1.250	
14	16	-36	4	-2	1	22	100	0.250	0.250	254	0.375	0.375	263	0.500	0.500	467	0.625	0.625	476	0.750	0.750	
15	34	-31	4	-1	-1	13	381	0.354	1.280	56	0.479	1.530	309	0.500	1.375	321	0.530	0.530	430	0.625	0.625	
16	23	-35	4	0	-1	0	457	0.125	0.125	283	0.604	1.250	497	0.750	0.750	119	0.750	0.625	402	0.750	1.125	
17	31	-31	4	1	0	4	485	0.250	1.250	422	0.375	0.375	325	0.375	1.000	65	0.500	0.500	350	0.500	0.500	
18	30	-32	4	2	-1	6	357	0.375	1.000	301	0.479	1.280	150	0.559	1.589	323	0.625	1.125	415	0.625	1.250	
19	27	-35	4	-1	2	9	139	0.125	0.125	103	0.250	0.250	326	0.375	0.375	449	0.375	1.250	307	0.479	1.155	
20	32	-34	4	-1	0	9	148	0.125	0.125	331	0.375	0.375	134	0.375	1.000	260	0.375	0.375	78	0.375	0.375	
21	20	-14	4	1	-2	19	250	0.250	0.250	273	0.500	0.875	272	0.500	1.125	55	0.500	1.250	128	0.625	0.625	
22	33	-30	4	0	-1	13	347	0.500	0.500	306	0.500	0.500	376	0.500	0.500	469	0.604	1.589	15	0.625	0.780	
23	13	-24	4	2	1	17	162	0.500	0.500	171	0.625	0.625	310	0.625	1.250	495	0.625	0.625	483	0.750	0.750	
24	12	-26	4	-2	-1	3	64	0.125	0.125	382	0.625	0.750	413	0.625	0.625	247	0.625	0.625	482	0.750	1.000	
25	26	-34	4	1	-1	0	156	0.125	0.125	385	0.250	0.250	101	0.354	1.280	285	0.479	1.530	5	0.479	1.280	
26	35	-31	4	1	-1	2	472	0.250	0.250	225	0.250	0.250	321	0.500	1.375	400	0.750	0.750	92	0.750	0.750	
27	29	-33	4	1	-1	0	230	0.354	1.405	374	0.375	0.375	201	0.479	1.280	498	0.500	1.375	43	0.604	1.714	
28	32	-34	4	0	1	5	257	0.250	1.250	150	0.500	1.000	271	0.500	0.500	20	0.500	0.500	362	0.625	0.625	
29	32	-29	4	1	-2	1	387	0.500	0.500	347	0.604	1.375	47	0.625	0.625	166	0.625	0.625	45	0.655	0.655	
30	13	-27	4	1	0	4	426	0.250	0.250	80	0.375	0.375	7	0.500	0.500	79	0.604	1.250	286	0.750	0.750	
31	33	-36	4	2	-1	0	407	0.125	0.125	186	0.250	0.250	396	0.375	1.250	96	0.500	1.375	424	0.625	0.625	
32	11	-20	4	-2	1	27	330	0.250	0.250	209	0.500	0.500	9	0.750	0.780	66	0.750	0.750	339	0.750	0.750	
33	34	-29	4	-1	-2	14	190	0.250	0.250	178	0.375	0.375	61	0.375	0.375	376	0.500	1.375	340	0.500	1.000	
34	32	-31	4	-2	1	2	229	0.375	1.375	469	0.500	0.500	346	0.500	1.125	151	0.625	0.625	361	0.625	1.250	
35	22	-36	4	2	-1	0	4	0.375	0.375	394	0.500	0.500	440	0.625	1.000	484	0.729	1.479	318	0.839	0.839	
36	13	-28	4	-1	-1	5	386	0.479	1.280	382	0.530	0.530	79	0.625	0.625	439	0.625	0.625	227	0.625	0.750	
37	12	-22	4	-2	-1	15	239	0.125	0.125	104	0.375	0.375	267	0.500	0.500	494	0.500	1.000	215	0.655	0.655	
38	15	-17	4	2	-1	13	258	0.375	0.375	138	0.500	1.375	219	0.625	0.625	149	0.625	0.625	53	0.750	0.655	
39	20	-36	4	-1	0	11	395	0.625	1.000	384	0.750	0.750	57	0.875	0.500	232	0.875	0.875	2	0.875	0.905	
40	12	-22	4	2	-1	13	212	0.125	0.125	12	0.375	1.250	264	0.375	1.250	399	0.500	1.125	144	0.500	0.500	
41	33	-36	4	-1	1	1	216	0.354	1.405	78	0.354	1.280	424	0.500	0.500	51	0.604	1.714	186	0.625	0.625	
42	13	-26	4	0	1	175	286	0.125	0.125	495	0.375	1.000	413	0.375	0.375	174	0.375	1.250	80	0.500	0.500	
43	31	-34	4	2	-1	0	468	0.250	0.250	271	0.500	0.500	134	0.500	0.500	418	0.500	0.500	269	0.604	1.375	
44	12	-26	4	1	0	2	80	0.375	1.375	176	0.375	0.375	286	0.500	1.000	266	0.500	0.500	137	0.500	0.500	
45	31	-30	4	1	-1	0	350	0.125	0.125	325	0.354	1.405	485	0.479	1.155	229	0.625	1.250	422	0.625	1.000	
46	17	-33	4	-1	2	15	76	0.375	0.375	304	0.625	0.875	451	0.625	0.625	109	0.750	1.000	73	0.750	0.750	
47	33	-29	4	-1	-2	16	387	0.125	0.125	59	0.625	0.625	410	0.625	0.625	29	0.625	0.625	190	0.625	0.625	
48	12	-19	4	0	-1	13	262	0.125	0.125	72	0.250	0.250	152	0.500	0.500	66	0.604	1.839	88	0.625	1.155	
49	15	-31	4	1	2	13	487	0.375	1.000	116	0.375	1.250	60	0.500	0.500	405	0.625	0.625	355	0.625	1.625	
50	15	-34	4	-2	-1	3	475	0.750	0.750	481	0.750	0.750	100	0.839	0.839	432	0.875	0.875	291	0.875	0.875	
51	31	-35	4	-2	-1	8	287	0.375	1.250	270	0.500	0.500	169	0.500	0.500	474	0.559	1.589	479	0.625	0.625	
52	21	-14	4	1	-1	7	128	0.375	0.375	489	0.500	1.375	375	0.625	0.625	273	0.655	0.655	250	0.750	0.750	
53	16	-16	4	1	-1	11	315	0.125	0.125	491	0.250	0.250	246	0.375	0.375	297	0.500	0.500	465	0.625	0.625	
54	14	-21	4	-1	2	45	183	0.500	0.500	147	0.500	0.500	416	0.625	0.875	159	0.729	1.155	334	0.729	1.714	
55	20	-15	4	-1	-1	16	272	0.375	0.375	486	0.530	0.530	273	0.625	0.625	276	0.625	0.625	414	0.750	1.125	
56	33	-32	4	-1	-1	6	381	0.250	0.250	260	0.354	1.280	151	0.500	1.000	111	0.604	1.714	469	0.750	1.125	
57	20	-35	4	0	-1	0	135	0.375	0.375	177	0.375	0.375	420	0.500	0.500	8	0.604	1.250	238	0.625	0.625	
58	28	-35	4	0	1	0	207	0.125	0.125	322	0.250	0.250	164	0.375	0.375	19	0.500	0.500	139	0.625	0.625	
59	33	-29	4	1	0	0	178	0.250	1.125	347	0.375	0.375	190	0.375	1.000	429	0.500	1.000	77	0.500	0.500	
60	14	-31	4	0	1	6	85	0.375	0.375	259	0.375	1.375	398	0.375	1.000	49	0.500	0.500	423	0.500	0.500	
61	34	-29	4	-1	0	6	410	0.250	1.125	33	0.375	0.375	47	0.375	1.000	430	0.375	0.375	427	0.500	0.500	
62	10	-22	4	-2	1	16	9	0.625	0.625	455	0.750	0.750	115	0.750	1.250	32	0.839	0.839	209	0.905	0.625	
63	30	-34	4	-1	2	0	498	0.375	1.250	379	0.375	1.125	335	0.500	0.500	295	0.604	1.500	140	0.625	0.875	
64	12	-26	4	-1	0	37	24	0.125	0.125	413	0.500	0.500	247	0.500	0.500	382	0.625	0.625	240	0.750	0.625	
65	31	-32	4	2	-1	0	357	0.125	0.125	205	0.375	1.250	418	0.500	0.500	323	0.500	0.500	442	0.500	1.375	
66	11	-21	4	-1	-1	47	209	0.250	0.250	372	0.375	0.375	62	0.479	1.155	494	0.500	0.875	37	0.655	0.655	
67	14	-33	4	-2	1	0	10	0.750	0.625	360	0.780	0.750	291	0.875	0.625	423	0.979	1.589	214	1.000	0.750	
68	13	-29	4	-2	1	36	227	0.250	0.250	369	0.375	0.375	129	0.479	1.500	386	0.625	1.000	499	0.655	0.655	
69	17	-35	4	1	0	3	435	0.250	1.125	458	0.250	1.125	443	0.250	1.375	403	0.375	0.375	406	0.375	1.000	
70	13	-31	4	-2	-1	2	245	0.375	1.250	97	0.500	0.875	423	0.500	0.500	211	0.750	0.750	293	0.750	0.625	
71	35	-27	4	1	2	4	444	0.750	0.625	252	0.875	0.780	196	0.875	0.875	367	1.000	1.000	471	1.125	1.125	
72	12	-19	4	-1	-1	31	48	0.250	0.250	152	0.250	0.250	262	0.375	0.375	32	0.479	1.155	339	0.604	1.155	
73	16	-33	4	-1	1	0	304	0.125	0.125	109	0.250	0.250	344	0.479	1.280	360	0.604	1.405	481	0.625	0.875	
74	32	-29	4	-1	2	2	496	0.125	0.125	166	0.375	0.375	410	0.750	0.625	132	0.875	0.905	473	0.979	1.155	
75	18	-13	4	-1	1	6	187	0.125	0.125	359	0.530	0.530	107	0.625	0.625	408	0.750	0.750	320	0.854	1.155	
76	17	-33	4	-1	0	2	304	0.250	1.250	109	0.375	1.375	46	0.375	0.375	73	0.375	1.125	133	0.604	1.405	
77	33	-30	4	2	1	0	347	0.125	0.125	376	0.500	1.125	59	0.500	0.500	429	0.604	1.500	22	0.625	0.625	
78	32	-35	4	-1	0	0	433	0.375	0.375	20	0.375	0.375	216	0.375	0.375	270	0.500	1.000	51	0.500	1.250	
79	14	-28	4	0	-1	11	332	0.375	0.375	336	0.500	0.500	293	0.604	1.839	36	0.625	0.625	68	0.729	1.375	
80	13	-26	4	1	0	0	30	0.375	0.375	286	0.375	0.375	42	0.500	0.500	495	0.500	0.500	426	0.625	0.625	
81	29	-36	4	-1	1	0	474	0.125	0.125	308	0.250	0.250	207	0.354	1.405	58	0.479	1.280	164	0.604	1.405	
82	21	-14	4	-2	1	6	299	0.375	0.375	128	0.500	0.500	375	0.500	0.500	276	0.500	1.250	125	0.625	1.125	
83	25	-35	4	-1	-2	7	126	0.375	1.125	349	0.500	1.125	337	0.604	1.280	119	0.750	0.750	261	0.750	1.250	
84	30	-35	4	0	-1	0	233	0.250	0.250	193	0.375	0.375	98	0.375	0.375	287	0.500	0.500	202	0.625	1.155	
85	14	-31	4	-2	1	0	70	0.375	1.375	60	0.375	0.375	168	0.500	0.500	10	0.625	0.625	358	0.625	0.625	
86	35	-29	4	-1	1	14	61	0.625	1.125	256	0.655	0.655	438	0.750	0.625	429	0.750	0.750	444	0.854	1.589	
87	13	-19	4	1	0	10	342	0.375	1.375	255	0.500	0.500	478	0.604	1.250	208	0.625	1.155	244	0.625	1.030	
88	13	-20	4	1	-2	1	461	0.125	0.125	478	0.500	0.500	183	0.604	1.280	161	0.625	1.250	267	0.729	1.375	
89	30	-33	4	1	-1	0	468	0.354	1.405	43	0.479	1.405	415	0.500	0.500	498	0.500	0.500	301	0.500	1.000	
90	19	-15	4	-1	-2	6	414	0.375	0.375	272	0.625	0.625	470	0.750	0.750	55	0.750	0.625	320	0.839	0.839	
91	16	-36	4	1	-2	1	467	0.125	0.125	254	0.375	0.375	100	0.500	0.500	223	0.625	0.625	14	0.750	0.750	
92	35	-32	4	2	1	0	141	0.375	0.375	225	0.500	0.500	26	0.750	0.750	400	0.875	1.125	321	0.875	0.875	
93	34	-26	4	-1	1	4	383	0.250	0.250	252	0.375	0.375	194	1.000	1.000	367	1.125	0.250	180	1.125	1.000	
94	19	-35	4	2	-1	0	120	0.250	0.250	177	0.375	0.375	135	0.375	1.125	480	0.479	1.155	122	0.500	1.125	
95	18	-14	4	1	-1	2	241	0.125	0.125	436	0.375	0.375	235	0.604	1.714	90	0.604	1.155	408	0.625	0.625	
96	34	-36	4	2	1	0	396	0.125	0.125	105	0.500	1.125	0	0.604	1.375	477	0.625	0.875	492	0.655	0.655	
97	12	-31	4	-1	-2	6	333	0.625	0.625	245	0.625	0.625	211	0.875	0.875	70	0.875	0.500	168	1.000	1.000	
98	29	-35	4	0	-1	0	84	0.375	0.375	13	0.375	1.125	317	0.500	0.500	202	0.500	1.250	289	0.604	1.250	
99	21	-13	4	-1	2	0	125	0.250	0.250	341	0.375	0.375	401	0.500	0.500	397	0.750	1.125	82	0.875	0.625	
100	16	-36	4	-2	-1	7	254	0.125	0.125	14	0.250	0.250	467	0.375	0.375	91	0.500	0.500	263	0.500	0.500	
101	27	-35	4	1	0	0	285	0.250	0.250	322	0.375	1.125	317	0.375	1.000	391	0.500	0.500	298	0.604	1.589	
102	33	-32	4	0	1	0	309	0.250	1.125	112	0.500	0.500	388	0.500	0.500	381	0.500	0.500	242	0.604	1.589	
103	27	-35	4	-2	1	3	326	0.125	0.125	139	0.125	0.125	19	0.250	0.250	236	0.375	1.375	155	0.500	0.500	
104	12	-22	4	-1	1	0	239	0.250	0.250	209	0.354	1.280	37	0.375	0.375	267	0.625	0.625	416	0.655	0.655	
105	35	-36	4	1	-2	1	462	1.125	1.125	96	1.125	0.500	364	1.155	0.854	396	1.250	0.625	363	1.250	0.500	
106	30	-36	4	1	1	0	181	0.125	0.125	289	0.250	0.250	210	0.479	1.280	270	0.604	1.155	308	0.625	0.625	
107	18	-14	4	-1	0	8	192	0.250	1.125	359	0.250	1.125	320	0.375	1.000	187	0.500	0.500	356	0.604	1.839	
108	16	-34	4	0	1	1	73	0.250	1.125	304	0.375	1.000	493	0.500	0.500	344	0.604	1.589	3	0.625	0.625	
109	16	-33	4	-1	0	2	304	0.125	0.125	73	0.250	0.250	481	0.375	1.125	291	0.500	1.000	214	0.500	0.875	
110	19	-13	4	2	1	2	52	0.729	1.714	235	0.839	0.839	128	0.854	1.354	21	0.875	1.280	95	0.905	0.854	
111	31	-33	4	-2	-1	7	312	0.375	1.125	201	0.479	1.375	415	0.500	1.000	230	0.604	1.280	479	0.625	0.625	
112	33	-32	4	1	0	0	222	0.375	1.125	102	0.500	0.500	167	0.604	1.839	352	0.625	0.780	302	0.729	1.714	
113	24	-36	4	-1	-2	2	337	0.500	0.500	126	0.625	0.625	283	0.625	0.625	402	0.625	1.250	457	0.780	0.750	
114	14	-30	4	-1	-2	1	358	0.250	0.250	168	0.500	1.125	398	0.500	0.500	70	0.604	1.500	211	0.625	1.250	
