# Line i represents a sample taken at time i. The sample corresponds to a discrete state.
# Line Format: [sample ID] [x] [y] [z] [x-component of yaw] [y-component of yaw] [U: marginal coverage]
               [sample ID of nearest neighbor 1] [shortest path cost to nearest neighbor 1] [shortest path cost from nearest neighbor 1]
               ...
               [sample ID of nearest neighbor k] [shortest path cost to nearest neighbor k] [shortest path cost from nearest neighbor k]
0	12	-17	4	1	-2	109	165	0.750	1.155	112	1.000	1.000	36	1.368	2.000	189	1.707	1.288	155	1.832	2.744	
1	-27	-22	4	1	2	324	182	0.500	0.875	52	0.750	1.250	28	0.875	1.155	120	1.405	2.413	105	1.538	2.091	
2	-34	-4	4	-2	-1	113	61	0.625	0.625	137	1.530	1.375	35	1.612	2.369	45	1.898	1.663	160	2.082	3.350	
3	-33	-1	4	1	-2	144	186	0.750	0.750	137	1.104	1.000	2	1.288	2.082	61	1.684	2.061	12	1.759	1.750	
4	8	3	4	2	1	77	47	0.750	0.750	64	1.229	2.391	154	1.875	2.436	25	2.789	1.921	176	2.789	2.929	
5	35	-17	4	-2	1	101	129	1.104	1.979	88	1.625	1.339	49	1.750	1.750	114	1.854	2.759	139	1.875	2.729	
6	-34	-20	4	-1	0	90	127	1.000	1.000	118	1.250	1.714	99	1.250	1.729	96	1.375	2.250	77	1.500	0.854	
7	-5	-5	4	-1	-2	80	198	1.186	1.186	164	1.250	0.625	111	1.663	1.927	75	2.082	1.413	117	2.184	1.832	
8	35	5	4	0	1	66	51	1.434	1.559	188	1.686	2.332	32	1.707	1.082	148	1.934	2.568	14	2.391	3.789	
9	5	-4	4	1	-2	77	152	1.561	1.354	136	2.000	0.729	166	2.104	1.184	154	2.207	3.222	89	2.405	2.280	
10	-14	2	4	-2	1	91	91	0.500	0.500	151	1.559	2.987	183	1.854	3.597	149	2.061	1.104	29	2.289	2.155	
11	-22	1	4	1	0	155	106	1.250	2.354	34	1.464	1.104	15	1.979	2.744	100	2.082	1.934	151	2.082	2.354	
12	-33	1	4	-1	2	116	186	1.464	1.839	40	1.479	2.061	177	1.729	1.500	3	1.750	1.759	76	1.818	3.016	
13	-4	1	4	-1	-2	132	43	1.434	2.229	198	1.538	2.686	174	1.737	1.789	164	1.811	3.546	171	1.914	1.817	
14	29	5	4	-2	1	54	83	1.405	2.436	107	1.655	1.494	144	1.729	1.684	188	1.750	1.309	32	1.875	1.457	
15	-19	2	4	2	1	61	151	1.000	1.375	183	1.229	2.597	91	1.868	3.575	10	2.368	3.259	100	2.445	2.288	
16	-28	-23	4	-1	0	253	120	1.000	1.625	1	1.125	2.347	52	1.155	0.750	87	1.207	2.716	130	1.250	0.979	
17	-21	-22	4	1	-1	66	109	1.375	0.500	20	2.000	1.125	168	2.450	2.700	182	2.766	2.414	197	2.820	2.500	
18	-10	0	4	1	-1	115	98	0.500	2.664	111	1.229	2.266	149	1.354	2.964	198	1.538	1.957	75	1.759	1.936	
19	3	0	4	0	-1	96	71	0.780	1.125	166	1.523	1.664	152	1.604	1.375	89	1.707	3.811	191	1.788	4.259	
20	-21	-20	4	-1	-2	67	17	1.125	2.000	109	1.184	1.479	197	2.268	2.945	1	2.325	2.620	121	2.434	2.368	
21	15	-4	4	2	-1	95	178	0.979	2.061	196	1.104	2.391	147	1.250	0.875	115	1.809	3.097	176	2.082	1.582	
22	-34	-32	4	-1	2	66	102	1.684	1.434	116	1.788	2.341	153	1.832	1.854	26	1.891	3.016	132	2.059	2.868	
23	-28	-32	4	-1	1	65	73	0.875	0.875	108	1.125	1.259	153	1.332	1.875	190	1.832	1.354	79	1.847	2.972	
24	25	-13	4	-1	-2	154	33	1.125	1.125	173	1.125	0.964	193	1.288	2.847	180	1.375	1.750	175	1.979	2.354	
25	10	-2	4	-1	1	203	154	0.729	1.030	60	1.000	1.155	166	1.641	2.722	67	1.839	1.214	4	1.921	2.789	
26	-34	-28	4	1	0	333	102	1.104	1.766	170	1.375	2.134	192	1.500	1.436	82	1.538	3.554	113	1.789	1.875	
27	-21	-4	4	2	-1	51	138	1.309	1.436	100	1.905	1.184	157	2.000	1.457	11	2.339	2.493	106	2.443	2.391	
28	-27	-21	4	1	-1	26	182	0.375	0.375	52	0.625	1.250	16	0.854	1.655	120	1.089	1.000	1	1.155	0.875	
29	-14	-1	4	-2	-1	53	195	1.280	0.500	149	1.729	1.104	98	1.993	2.518	10	2.155	2.289	138	2.222	2.391	
30	28	4	4	2	-1	298	83	1.309	1.186	144	1.530	0.500	14	1.538	1.979	51	1.663	2.561	90	1.854	0.979	
31	26	-2	4	-1	1	160	167	0.979	1.250	42	1.000	1.375	101	1.207	2.995	37	1.625	0.684	46	1.707	1.707	
32	32	5	4	1	-2	46	148	0.375	1.280	51	0.479	1.280	185	0.500	1.405	188	0.875	0.875	8	1.082	1.707	
33	23	-13	4	1	-1	188	180	0.750	1.125	24	1.125	1.125	193	1.229	1.436	86	2.059	2.214	175	2.200	3.229	
34	-24	2	4	-1	-2	105	146	1.104	1.354	11	1.104	1.464	68	1.684	2.427	161	1.759	1.530	106	2.000	0.875	
35	-35	-7	4	-2	-1	20	179	1.332	2.546	150	1.561	1.561	119	1.641	3.927	93	1.766	2.663	72	1.936	2.641	
36	12	-21	4	2	-1	106	65	0.750	1.155	169	1.104	1.686	112	1.625	1.625	165	1.750	1.104	0	2.000	1.368	
37	28	-1	4	-2	-1	89	31	0.684	1.625	92	1.311	1.405	48	1.354	3.195	167	1.538	1.500	101	1.766	1.686	
38	14	-14	4	-2	1	114	0	1.479	1.979	155	1.634	2.663	189	1.936	1.509	165	2.104	2.229	159	2.311	0.979	
39	-36	-27	4	-1	1	33	132	1.000	2.413	26	1.354	1.809	113	1.809	1.339	170	2.082	0.809	125	2.288	3.304	
40	-35	3	4	-2	1	35	160	0.839	0.839	76	1.000	1.000	177	1.500	1.000	45	1.817	2.000	12	2.061	1.479	
41	27	-6	4	1	1	85	158	1.280	0.500	44	1.729	1.104	131	2.018	2.268	143	2.075	2.987	46	2.121	2.016	
42	24	-2	4	-2	1	75	122	0.559	2.125	134	0.625	1.686	46	0.875	1.280	31	1.375	1.000	95	1.809	1.375	
43	-2	-2	4	-1	-2	49	184	1.125	1.104	89	1.677	1.677	117	1.809	2.620	145	1.868	1.457	191	1.934	1.250	
44	25	-5	4	0	-1	80	158	0.604	1.405	41	1.104	1.729	48	1.375	1.125	134	1.841	3.202	95	2.163	2.354	
45	-35	-1	4	-1	-2	44	3	1.259	2.678	137	1.375	1.655	2	1.663	1.898	177	1.913	1.750	40	2.000	1.817	
46	23	-2	4	1	1	19	95	0.875	0.875	42	1.280	0.875	90	1.472	4.098	134	1.530	1.000	70	1.582	2.091	
47	8	2	4	1	-1	127	4	0.750	0.750	64	1.457	2.030	60	1.472	2.811	154	1.648	1.869	166	1.729	2.082	
48	25	-3	4	2	-1	54	158	1.104	2.039	44	1.125	1.375	42	1.229	2.038	167	1.309	1.436	31	1.405	2.370	
49	35	-13	4	-2	-1	68	139	0.375	1.375	163	0.625	0.625	55	1.354	1.854	114	1.354	2.369	194	1.354	2.119	
50	33	-14	4	1	-2	38	114	0.625	0.625	194	0.625	0.625	55	0.729	1.994	139	1.530	1.663	5	1.538	2.972	
51	33	4	4	1	-2	43	185	0.625	0.625	148	0.875	0.750	32	1.280	0.479	188	1.354	2.059	8	1.559	1.434	
52	-27	-22	4	-2	-1	59	16	0.750	1.155	120	1.125	3.016	1	1.250	0.750	28	1.250	0.625	105	1.582	2.163	
53	-31	-13	4	1	-2	30	181	1.229	2.332	80	1.582	2.339	62	1.582	1.000	94	1.612	3.679	156	1.729	2.061	
54	15	-16	4	1	1	99	189	0.625	0.625	159	0.875	1.030	38	0.979	2.744	155	1.589	2.061	57	2.068	2.466	
55	34	-16	4	1	-1	86	129	1.539	1.780	88	1.582	2.288	5	1.625	2.854	139	1.707	2.222	49	1.854	1.354	
56	31	-11	4	-2	-1	54	81	1.104	1.250	173	1.538	3.450	194	1.582	2.163	59	1.773	1.869	114	2.119	2.067	
57	18	-13	4	1	2	24	86	1.354	1.604	159	1.436	1.436	193	1.729	2.134	33	1.875	2.663	155	1.875	1.354	
58	35	-1	4	0	1	51	143	1.634	2.288	148	1.707	3.141	185	1.832	2.788	8	1.913	3.677	133	2.311	1.000	
59	29	-14	4	-2	1	133	173	1.229	2.250	50	1.788	1.663	56	1.869	1.773	114	1.875	1.207	194	1.875	1.457	
60	9	-3	4	-1	-2	37	25	1.155	1.000	166	1.619	2.148	154	1.684	2.561	67	1.913	1.979	9	2.098	2.494	
61	-34	-3	4	-2	1	79	2	0.625	0.625	137	0.905	0.750	45	1.509	2.942	160	1.538	2.494	186	1.686	1.184	
62	-32	-14	4	-1	2	176	181	0.729	2.722	156	0.875	0.625	53	1.000	1.582	85	1.354	2.207	72	1.559	1.884	
63	33	-10	4	-1	-1	29	56	0.604	3.820	163	1.186	1.309	49	1.494	2.354	50	1.582	2.538	59	1.972	2.746	
64	11	2	4	0	-1	72	67	1.434	1.788	60	1.582	2.722	47	2.030	1.457	147	2.097	2.950	25	2.163	2.141	
65	13	-22	4	1	0	53	36	1.155	0.750	112	1.604	2.250	169	1.905	1.280	189	2.457	2.789	0	2.457	2.243	
66	-11	-3	4	0	-1	30	128	0.625	0.625	111	1.125	1.104	195	1.311	1.311	98	1.500	0.854	97	1.582	1.500	
67	12	-1	4	1	2	45	25	1.214	1.839	147	1.619	1.604	21	1.707	2.192	64	1.788	1.434	60	1.979	1.913	
68	-26	-2	4	1	-2	45	161	1.125	1.250	157	1.913	1.707	146	2.104	2.913	34	2.427	1.684	138	2.620	3.289	
69	-24	-13	4	1	1	35	74	2.023	1.707	104	2.393	2.393	80	2.405	1.875	135	2.612	2.434	126	2.818	2.707	
70	20	1	4	-1	1	33	84	1.163	2.591	122	1.686	1.229	178	1.716	1.811	134	1.869	1.413	46	2.091	1.582	
71	2	1	4	-1	-1	35	141	1.000	1.155	19	1.125	0.780	199	1.332	2.038	152	1.414	1.773	174	1.523	2.119	
72	-33	-11	4	1	-2	42	119	0.750	0.655	93	0.875	1.625	85	1.125	0.750	53	1.184	1.811	150	1.500	1.625	
73	-28	-32	4	2	-1	15	23	0.875	0.875	108	1.479	1.898	190	1.500	1.229	168	1.972	2.496	153	2.317	1.729	
74	-23	-16	4	1	2	30	121	1.214	1.839	69	1.707	2.023	80	1.788	3.059	104	2.104	1.750	20	2.104	2.457	
75	-8	-2	4	2	-1	39	97	0.625	0.625	198	1.155	1.155	164	1.354	2.788	7	1.413	2.082	111	1.684	2.972	
76	-36	3	4	2	1	41	177	0.750	1.030	40	1.000	1.000	45	1.788	2.434	160	1.934	1.000	3	2.311	2.207	
77	-32	-21	4	-1	-1	24	140	0.604	2.561	6	0.854	1.500	125	0.854	1.589	127	0.905	0.750	118	1.125	1.125	
78	1	1	4	1	0	73	19	0.604	1.811	141	0.875	1.375	71	1.125	2.604	174	1.214	2.125	145	1.375	1.434	
79	-29	-26	4	1	1	45	130	0.479	1.280	82	0.875	0.875	172	1.125	2.184	1	1.288	4.032	87	1.625	2.500	
80	-27	-13	4	-1	2	111	126	1.250	1.625	135	1.339	1.309	69	1.875	2.405	53	2.339	1.582	104	2.457	2.973	
81	29	-11	4	-1	-2	24	56	1.250	1.104	24	1.538	2.494	175	1.913	2.016	114	1.957	2.457	194	1.957	3.325	
82	-30	-26	4	-1	1	41	79	0.875	0.875	172	1.155	1.964	125	1.538	1.538	140	1.597	3.568	16	1.619	1.530	
83	30	6	4	1	-1	23	188	1.000	1.729	51	1.038	2.466	30	1.186	1.309	185	1.309	1.686	32	1.500	1.979	
84	17	3	4	-1	-1	69	64	2.016	2.934	21	2.031	3.391	115	2.347	2.620	176	2.348	2.391	70	2.591	1.163	
85	-32	-11	4	-2	1	28	181	0.750	0.655	72	0.750	1.125	150	1.589	1.229	53	1.729	2.089	62	2.207	1.354	
86	20	-15	4	-1	-1	136	193	1.530	0.750	57	1.604	1.354	159	1.884	2.413	33	2.214	2.059	180	2.479	1.354	
87	-31	-26	4	-1	-2	29	192	0.875	0.750	170	1.229	1.936	172	1.250	2.745	82	1.250	2.030	39	1.766	3.339	
88	34	-20	4	-1	0	80	142	0.964	1.250	5	1.339	1.625	129	2.229	1.125	55	2.288	1.582	50	2.495	2.061	
89	2	-4	4	-1	-2	88	43	1.677	1.677	136	1.684	1.729	117	1.750	1.707	152	1.875	1.104	191	2.164	2.214	
90	26	3	4	-1	2	25	144	0.729	1.854	30	0.979	1.854	162	1.104	1.750	101	1.625	1.125	14	1.780	2.009	
91	-14	2	4	-1	-2	57	10	0.500	0.500	183	1.332	1.788	29	1.354	2.405	18	2.141	2.052	138	2.141	2.391	
92	30	-3	4	-2	-1	20	143	1.125	1.559	37	1.405	1.311	158	1.788	3.561	42	1.847	4.186	107	1.913	4.259	
93	-34	-12	4	2	-1	48	119	0.125	0.125	181	0.875	2.620	179	1.089	1.714	53	1.104	2.207	72	1.625	0.875	
94	-30	-17	4	-1	-1	24	77	1.288	2.899	110	1.332	1.707	99	1.384	2.222	127	1.413	2.216	156	1.436	1.436	
95	22	-2	4	-1	1	33	134	0.500	0.500	122	0.750	0.750	46	0.875	0.875	42	1.375	1.809	70	1.479	2.369	
96	-33	-18	4	-1	2	47	156	1.634	1.898	99	1.655	0.500	103	1.832	1.582	181	1.868	3.766	123	1.898	1.994	
97	-8	-3	4	2	-1	24	75	0.625	0.625	198	0.875	1.155	164	0.934	2.375	111	1.125	1.125	7	1.207	2.457	
98	-10	-1	4	1	-1	22	75	0.604	2.561	66	0.854	1.500	111	0.979	1.684	128	1.339	1.250	195	1.625	2.414	
99	-33	-19	4	-1	2	41	96	0.500	1.655	118	1.155	0.625	127	1.250	1.250	103	1.582	2.082	6	1.729	1.250	
100	-21	-2	4	-1	-2	48	27	1.184	1.905	157	1.729	3.075	11	1.934	2.082	106	2.030	1.869	138	2.141	2.354	
101	26	1	4	1	1	109	107	0.729	1.030	90	1.125	1.625	30	1.163	2.216	162	1.604	1.530	144	1.648	2.119	
102	-32	-30	4	-2	-1	23	190	1.332	2.155	22	1.434	1.684	170	1.589	0.964	132	1.663	2.038	26	1.766	1.104	
103	-36	-18	4	1	-2	29	96	1.582	1.832	127	1.612	2.119	140	1.684	2.678	123	1.750	1.625	77	1.832	3.141	
104	-24	-17	4	2	-1	26	121	1.125	1.000	20	1.538	2.493	74	1.750	2.104	126	2.089	2.663	69	2.393	2.393	
105	-30	-19	4	-1	2	45	118	1.280	1.125	110	1.405	0.750	127	1.457	1.332	96	1.648	1.914	94	1.854	1.464	
106	-23	1	4	-2	-1	49	34	0.875	2.000	146	1.038	1.979	68	1.413	3.164	161	1.479	1.684	100	1.869	2.030	
107	27	2	4	-1	1	16	90	0.354	1.905	101	1.030	0.729	167	1.457	1.884	144	1.479	1.500	14	1.494	1.655	
108	-26	-32	4	-1	2	42	23	1.259	1.125	190	1.686	2.243	168	1.847	2.686	73	1.898	1.479	153	2.061	2.618	
109	-22	-22	4	1	1	34	17	0.500	1.375	197	1.479	1.559	20	1.479	1.184	74	2.141	4.289	121	2.436	3.936	
110	-30	-20	4	2	1	30	105	0.750	1.405	118	1.125	1.759	28	1.538	2.229	120	1.663	1.744	94	1.707	1.332	
111	-9	-3	4	-2	-1	47	128	0.875	1.155	66	1.104	1.125	97	1.125	1.125	149	1.332	2.597	195	1.332	2.052	
112	12	-18	4	1	2	87	0	1.000	1.000	54	1.038	2.244	165	1.229	1.354	38	1.589	2.354	36	1.625	1.625	
113	-35	-25	4	0	1	57	39	1.339	1.809	192	1.582	3.120	26	1.875	1.789	127	2.016	4.386	96	2.038	4.473	
114	32	-14	4	-1	-2	35	194	0.250	0.250	50	0.625	0.625	55	1.104	2.369	59	1.207	1.875	129	1.559	2.582	
