# Line i represents a sample taken at time i. The sample corresponds to a discrete state.
# Line Format: [sample ID] [x] [y] [z] [x-component of yaw] [y-component of yaw] [U: marginal coverage]
               [sample ID of nearest neighbor 1] [shortest path cost to nearest neighbor 1] [shortest path cost from nearest neighbor 1]
               ...
               [sample ID of nearest neighbor k] [shortest path cost to nearest neighbor k] [shortest path cost from nearest neighbor k]
0	35	-24	4	-1	1	91	63	0.500	0.875	177	0.625	1.530	39	0.750	0.625	146	0.854	1.655	136	0.875	1.030	
1	27	-34	4	-1	2	65	156	0.375	0.375	82	0.625	0.625	118	0.839	0.839	26	0.875	0.875	129	1.000	1.250	
2	35	-21	4	2	1	55	17	0.625	0.625	175	0.750	0.750	38	0.875	0.875	7	0.875	1.000	165	1.000	1.125	
3	14	-29	4	1	-1	266	22	0.530	0.530	12	0.625	0.875	105	0.729	1.030	135	0.875	1.030	195	1.000	1.604	
4	34	-28	4	-1	-2	111	36	0.375	1.280	86	0.500	0.500	49	0.559	1.750	104	0.684	1.875	194	0.750	0.750	
5	23	-35	4	1	-1	76	77	0.125	0.125	80	0.500	1.000	95	0.604	1.875	112	0.625	1.125	113	0.979	2.604	
6	35	-27	4	1	2	60	19	0.375	0.375	16	0.500	2.082	90	0.854	1.875	89	0.875	0.875	187	1.104	2.250	
7	34	-21	4	-1	2	183	165	0.500	1.250	197	0.559	1.750	83	0.750	1.250	30	0.750	1.250	146	0.750	0.750	
8	15	-31	4	1	0	38	57	0.250	0.250	135	0.750	0.625	48	0.750	3.163	195	1.000	0.750	142	1.104	1.686	
9	22	-36	4	-1	0	18	198	0.729	1.875	73	0.809	2.229	115	0.875	1.750	172	0.875	1.125	162	0.934	2.000	
10	31	-35	4	-1	2	42	191	0.500	0.875	183	0.500	0.500	169	0.625	0.625	181	0.750	1.030	107	0.854	1.832	
11	20	-36	4	-1	-2	2	152	0.125	0.125	45	0.500	0.500	58	0.875	0.875	23	1.000	1.375	198	1.125	1.125	
12	14	-28	4	1	0	36	3	0.875	0.625	135	1.000	1.155	22	1.089	1.375	195	1.125	1.479	105	1.405	1.854	
13	32	-36	4	1	-1	25	74	0.750	1.250	81	0.750	1.125	199	0.854	1.280	143	0.979	1.811	42	1.000	2.195	
14	16	-34	4	-1	0	7	54	0.625	0.625	71	0.875	1.000	150	0.979	1.250	149	1.104	1.436	173	1.125	1.875	
15	18	-35	4	0	1	82	171	0.375	0.375	73	0.500	0.500	33	0.604	1.405	99	0.780	1.000	68	0.875	1.250	
16	35	-26	4	-2	1	33	90	0.479	1.280	176	0.500	0.500	18	0.500	1.375	111	0.750	0.875	19	0.750	0.750	
17	35	-22	4	2	-1	28	2	0.625	0.625	166	0.750	0.750	39	0.875	2.745	177	0.979	1.464	141	1.000	2.245	
18	34	-26	4	-2	-1	39	90	0.625	0.625	50	0.854	1.155	124	0.875	0.500	176	0.875	0.625	86	0.979	1.714	
19	35	-27	4	-1	1	14	6	0.375	0.375	18	0.479	1.155	90	0.684	1.780	16	0.750	0.750	137	0.854	1.854	
20	14	-35	4	2	1	33	96	0.625	0.625	117	0.750	0.750	24	0.750	1.250	150	0.750	1.000	142	1.038	2.280	
21	32	-18	4	2	-1	61	62	0.250	0.250	189	0.479	1.405	102	0.604	1.280	144	0.750	1.280	32	0.750	0.750	
22	13	-30	4	1	-1	7	132	0.479	1.155	3	0.530	0.530	8	0.604	2.000	94	0.625	0.625	180	0.625	1.250	
23	20	-35	4	-1	1	11	198	0.125	0.125	73	0.625	0.750	162	0.625	1.250	153	0.979	1.604	99	1.104	1.625	
24	14	-34	4	-1	1	35	150	0.250	0.250	173	0.750	0.750	96	0.875	0.875	100	1.000	1.000	60	1.030	1.125	
25	35	-31	4	-1	0	60	91	0.125	0.125	145	0.604	2.436	65	0.625	1.030	85	0.750	1.155	179	1.000	0.625	
26	27	-35	4	-2	1	18	129	0.500	1.250	28	0.625	0.625	61	0.684	3.118	156	0.750	1.655	1	0.875	0.875	
27	32	-34	4	1	2	39	107	0.500	0.500	170	0.625	0.875	174	0.750	0.875	164	0.854	3.111	191	0.875	0.875	
28	27	-35	4	0	-1	6	26	0.625	0.625	123	0.750	0.750	163	0.854	1.684	130	0.875	1.375	129	0.875	1.250	
29	29	-35	4	1	-2	18	184	0.250	0.250	42	0.479	1.155	76	0.655	2.309	161	0.729	1.375	181	0.750	1.250	
30	33	-21	4	-1	-1	30	70	0.250	0.250	141	0.530	0.530	146	0.780	0.625	37	0.780	0.750	83	1.000	1.655	
31	32	-32	4	-1	2	33	72	0.500	0.500	139	0.625	0.750	41	0.979	1.686	185	0.979	2.061	122	1.000	1.538	
32	32	-19	4	1	1	107	197	0.625	0.750	144	0.625	1.250	62	0.750	0.750	131	0.750	0.750	21	0.750	0.750	
33	17	-34	4	-2	1	0	71	0.604	1.280	14	0.625	1.250	48	0.729	1.854	60	0.729	1.744	54	0.750	0.655	
34	34	-23	4	-1	-1	19	177	0.500	1.655	146	0.625	0.750	136	1.000	1.000	0	1.030	1.000	187	1.030	1.030	
35	30	-32	4	-1	-2	19	78	0.875	1.280	193	0.934	2.207	29	1.229	2.354	107	1.229	2.436	184	1.229	2.059	
36	34	-29	4	1	-1	52	140	0.625	0.625	65	0.750	1.125	85	0.875	1.250	178	0.964	0.964	133	0.979	1.625	
37	32	-20	4	0	-1	88	131	0.625	0.625	30	0.750	0.780	70	0.750	1.030	189	1.030	0.625	83	1.104	2.186	
38	35	-21	4	-1	0	61	7	0.500	1.375	138	0.500	0.500	141	0.625	1.280	146	0.625	1.030	165	0.729	1.250	
39	35	-23	4	-1	0	44	63	0.250	0.250	34	0.250	1.125	138	0.500	0.500	141	0.625	0.780	187	0.625	0.780	
40	32	-29	4	0	-1	41	92	0.125	0.125	178	0.250	1.280	114	0.375	1.155	49	0.625	1.155	122	0.729	1.875	
41	34	-30	4	1	1	19	97	0.604	1.155	85	0.625	0.625	188	0.875	1.000	159	0.905	0.750	46	0.964	0.964	
42	30	-36	4	0	-1	14	157	0.750	1.625	193	0.780	1.000	29	1.155	0.479	123	1.214	2.567	74	1.250	1.913	
43	25	-35	4	-2	-1	16	118	0.500	0.500	113	0.625	1.250	163	0.625	0.625	127	0.625	1.375	61	0.750	0.750	
44	16	-36	4	0	1	19	54	0.250	1.155	134	0.625	0.625	99	0.625	0.750	171	0.625	1.030	14	0.979	1.250	
45	19	-36	4	0	-1	0	152	0.375	0.375	153	0.500	0.500	11	0.500	0.500	162	1.000	0.750	15	1.104	1.354	
46	32	-29	4	1	2	40	92	0.750	0.750	159	0.875	1.125	40	0.875	0.875	41	0.964	0.964	49	0.979	2.207	
47	32	-32	4	1	0	16	160	0.125	0.125	72	0.125	0.125	174	0.500	0.500	164	0.604	2.186	31	0.625	2.370	
48	16	-32	4	1	2	97	51	0.750	0.750	57	0.875	0.655	142	1.000	2.589	106	1.000	1.000	71	1.125	0.500	
49	33	-30	4	1	-2	24	104	0.125	0.125	133	0.500	1.375	122	0.500	1.625	64	0.604	1.280	178	0.625	0.625	
50	33	-27	4	1	-1	18	194	0.500	1.375	4	0.604	1.155	86	0.750	1.125	40	0.854	1.655	36	0.979	1.589	
51	15	-32	4	-1	1	19	106	0.250	0.250	120	0.479	1.530	57	0.500	1.405	180	0.604	2.986	100	0.625	1.125	
52	23	-34	4	-2	1	17	109	0.250	0.250	115	0.809	1.839	127	1.280	0.750	11	1.288	2.921	148	1.375	2.207	
53	34	-34	4	-1	1	11	66	0.500	1.000	75	0.750	0.750	199	0.780	0.625	190	0.854	1.500	128	0.875	1.030	
54	16	-35	4	-1	1	18	60	0.500	1.530	14	0.625	0.625	171	0.625	0.625	33	0.655	0.750	149	0.979	1.375	
55	27	-36	4	1	2	43	26	0.500	1.125	192	0.625	0.625	184	0.729	1.809	158	0.750	0.905	82	0.854	2.000	
56	33	-35	4	-2	1	15	199	0.375	0.375	27	0.604	1.280	87	0.625	0.625	53	0.655	1.125	75	0.839	0.839	
57	15	-31	4	1	1	18	8	0.250	0.250	135	0.500	1.655	195	0.625	1.000	48	0.655	0.875	120	0.875	1.125	
58	20	-36	4	0	1	12	23	0.250	1.125	198	0.500	1.500	162	0.729	1.500	73	0.750	1.155	11	0.875	0.875	
59	25	-35	4	1	0	61	95	0.500	0.500	118	0.625	1.375	113	0.625	0.625	82	0.809	2.184	192	0.979	2.104	
60	15	-35	4	-1	-1	0	149	0.479	1.155	117	0.500	1.250	24	1.125	1.030	96	1.155	0.875	20	1.250	2.597	
61	25	-34	4	-1	-1	7	148	0.250	0.250	127	0.479	1.155	43	0.750	0.750	129	0.780	0.625	59	0.875	1.375	
62	32	-18	4	2	1	28	21	0.250	0.250	32	0.750	0.750	197	0.875	2.523	168	0.875	2.039	131	1.000	1.000	
63	35	-23	4	-1	1	16	39	0.250	0.250	146	0.354	1.280	187	0.530	0.530	34	0.625	1.375	138	0.750	0.750	
64	34	-31	4	2	1	3	41	0.625	1.530	97	0.729	2.186	154	0.854	1.405	179	0.875	0.875	25	1.125	2.354	
65	34	-30	4	-1	0	24	85	0.125	0.125	188	0.375	1.155	139	0.604	1.936	122	0.729	1.832	133	0.750	1.375	
66	34	-33	4	-1	2	29	75	0.250	0.250	121	0.500	0.500	128	0.750	0.750	164	0.875	0.875	53	1.000	0.500	
67	29	-36	4	1	2	27	181	0.479	1.405	192	0.625	0.625	193	0.854	1.625	42	0.875	1.250	169	0.875	1.030	
68	18	-34	4	1	-2	12	155	0.375	1.405	33	0.875	1.375	152	0.957	1.686	162	1.030	1.030	153	1.104	1.500	
