# states in shortest path from s to t
9

# shortest path from s to t
28	-6	4	0	-1
28	-7	4	1	-2
29	-9	4	1	-1
30	-10	4	1	-2
31	-12	4	1	-2
32	-14	4	1	-2
33	-16	4	1	-2
34	-18	4	1	-2
35	-20	4	0	-1

# cost of shortest path
3.958

# Line i represents a sample taken at time i. The sample corresponds to a discrete state.
# Line Format: [sample ID] [x] [y] [z] [x-component of yaw] [y-component of yaw] [U: marginal coverage]
#              [sample ID of nearest neighbor 1] [shortest path cost to nearest neighbor 1] [shortest path cost from nearest neighbor 1]
#              ...
#              [sample ID of nearest neighbor k] [shortest path cost to nearest neighbor k] [shortest path cost from nearest neighbor k]
0	30	1	4	1	-2	18	93	0.125	0.125	120	0.250	0.250	69	0.500	0.500	417	0.604	1.280	437	0.604	1.500	
1	30	-14	4	-2	1	131	110	0.250	0.250	33	0.375	1.125	498	0.479	1.405	181	0.500	1.000	268	0.875	1.030	
2	33	-5	4	1	2	18	493	0.479	1.280	173	0.625	0.625	215	0.750	0.750	10	0.750	0.875	158	0.750	0.905	
3	35	-9	4	-2	1	15	476	0.125	0.125	182	0.125	0.125	271	0.375	0.375	148	0.375	0.375	13	0.604	1.280	
4	30	-16	4	0	-1	24	375	0.250	0.250	444	0.500	0.500	171	0.625	0.625	31	0.854	1.375	309	0.875	0.905	
5	32	-7	4	1	2	6	392	0.500	1.375	19	0.500	0.875	205	0.625	1.250	40	0.625	0.750	151	0.729	1.604	
6	33	3	4	-1	0	12	122	0.500	0.500	391	0.604	1.839	239	0.625	0.780	259	0.750	0.905	140	1.000	0.625	
7	20	0	4	-1	1	18	96	0.500	0.500	366	0.604	1.155	494	0.625	0.625	8	0.625	0.625	80	0.729	1.714	
8	20	0	4	2	1	11	96	0.125	0.125	7	0.625	0.625	146	0.750	1.155	447	0.875	0.875	485	0.875	0.780	
9	34	-1	4	-2	1	7	221	0.625	0.625	337	0.625	0.750	356	0.875	0.875	283	1.000	1.000	132	1.038	1.582	
10	33	-4	4	2	-1	13	143	0.375	1.250	414	0.479	1.280	493	0.500	1.125	215	0.625	0.875	285	0.750	0.905	
11	35	-3	4	-2	-1	22	178	0.125	0.125	101	0.250	0.250	381	0.500	0.875	358	0.500	1.125	395	0.625	0.875	
12	25	4	4	2	1	31	287	0.250	0.250	67	0.375	1.250	406	0.375	0.375	305	0.625	0.625	49	0.729	1.464	
13	34	-8	4	1	2	0	88	0.125	0.125	426	0.500	0.500	403	0.750	1.280	41	0.750	0.905	314	0.750	1.125	
14	32	-17	4	-1	1	66	344	0.354	1.405	351	0.500	1.000	255	0.604	1.530	253	0.625	0.625	309	0.625	1.250	
15	28	2	4	2	-1	5	326	0.375	1.000	359	0.500	1.375	398	0.500	0.500	69	0.559	1.589	457	0.625	0.625	
16	28	2	4	-2	1	3	43	0.500	1.375	396	0.625	0.625	133	0.655	0.655	250	0.750	1.155	401	0.750	0.905	
17	31	0	4	-1	-2	11	132	0.375	1.250	437	0.500	0.500	257	0.625	1.000	319	0.625	0.625	58	0.625	1.250	
18	32	-18	4	0	1	6	14	0.250	1.125	255	0.604	1.839	111	0.625	0.625	343	0.625	1.500	31	0.905	0.905	
19	32	-6	4	2	1	1	40	0.125	0.125	2	0.479	1.500	392	0.500	0.500	414	0.559	1.589	285	0.729	1.714	
20	31	-13	4	-1	2	0	407	0.500	0.500	399	0.625	0.625	168	0.750	0.750	261	0.809	1.339	411	0.875	1.000	
21	21	-2	4	1	-2	3	97	0.729	1.714	350	0.875	0.875	367	0.875	1.280	463	0.875	0.750	485	0.875	0.875	
22	30	-13	4	1	-2	32	472	0.479	1.280	110	0.500	1.125	168	0.625	0.625	138	0.625	0.875	345	0.750	0.750	
23	29	0	4	0	-1	0	189	0.125	0.125	394	0.375	1.125	99	0.604	1.375	79	0.625	0.625	103	0.625	1.030	
24	33	1	4	-1	-1	3	319	0.604	1.155	418	0.625	0.625	429	0.625	0.625	272	0.750	1.125	259	0.875	0.905	
25	22	0	4	2	-1	6	496	0.500	1.375	445	0.625	0.750	277	0.684	1.464	51	0.875	1.000	243	0.934	2.082	
26	26	2	4	0	-1	0	179	0.375	0.375	124	0.625	0.625	43	0.750	0.625	243	0.854	1.875	87	0.875	1.030	
27	25	2	4	1	1	0	202	0.500	0.500	124	0.500	0.500	464	0.655	0.655	49	0.729	1.839	179	0.750	0.750	
28	23	3	4	2	1	2	287	0.559	1.589	179	0.729	1.479	124	0.729	1.714	311	0.750	0.750	495	0.750	0.625	
29	28	-2	4	1	-2	2	368	0.250	0.250	267	0.375	1.250	107	0.375	1.000	116	0.500	0.875	38	0.604	1.500	
30	32	-8	4	1	0	3	247	0.250	1.125	310	0.604	1.375	226	0.625	1.030	205	0.625	0.780	195	0.625	0.625	
31	31	-17	4	2	1	12	296	0.479	1.280	351	0.604	1.280	344	0.625	1.125	309	0.750	0.750	489	0.839	0.839	
32	28	0	4	-1	1	0	144	0.375	0.375	461	0.500	0.500	465	0.530	0.530	254	0.604	1.155	484	0.625	0.625	
33	29	-14	4	-2	1	8	181	0.125	0.125	112	0.479	1.155	339	0.500	1.375	439	0.500	1.125	268	0.625	0.625	
34	28	-4	4	1	1	0	451	0.250	0.250	38	0.479	1.155	52	0.500	1.000	293	0.530	0.530	169	0.604	1.589	
35	32	-2	4	1	-2	8	47	0.500	1.375	10	0.854	1.589	384	0.875	1.030	335	0.875	0.750	183	0.934	2.082	
36	28	4	4	2	1	12	398	0.500	0.500	457	0.625	0.625	301	0.625	1.625	359	0.839	0.839	256	0.875	0.875	
37	26	0	4	1	-2	0	303	0.625	0.625	243	0.750	0.655	490	0.854	1.604	113	0.875	1.405	323	0.934	2.082	
38	29	-3	4	2	-1	1	169	0.375	1.000	77	0.500	1.125	242	0.559	1.589	383	0.750	0.655	46	0.839	0.839	
39	22	2	4	-1	1	0	190	0.354	1.280	425	0.500	0.500	373	0.625	0.875	487	0.750	0.750	311	0.750	1.125	
40	32	-6	4	1	0	0	19	0.125	0.125	226	0.625	1.030	392	0.625	0.625	173	0.729	1.714	205	0.729	1.280	
41	35	-7	4	-1	1	2	403	0.375	0.375	361	0.375	0.375	446	0.479	1.530	44	0.500	1.250	173	0.729	1.714	
42	34	-18	4	1	2	4	229	0.375	1.250	459	0.750	1.280	95	0.750	0.750	18	0.875	0.875	422	0.875	1.125	
43	27	2	4	-2	-1	30	250	0.500	0.500	26	0.625	0.750	401	0.750	0.625	396	0.780	0.750	37	0.854	1.604	
44	34	-7	4	-2	-1	11	134	0.500	1.375	426	0.625	0.625	380	0.684	1.464	180	0.750	1.155	446	0.750	0.750	
45	34	-17	4	-1	-2	24	450	0.250	0.250	95	0.375	1.375	388	0.655	0.655	229	0.875	0.875	253	0.979	1.214	
46	28	-5	4	2	-1	1	78	0.375	0.375	293	0.375	1.250	216	0.500	0.875	363	0.500	1.375	451	0.500	0.500	
47	32	-3	4	-1	-2	5	252	0.604	1.280	384	0.625	0.625	215	0.729	1.589	454	0.809	1.339	10	0.875	1.280	
48	22	-14	4	-2	1	63	159	0.375	1.375	440	0.625	0.625	299	0.655	0.655	175	0.684	1.464	136	0.875	0.875	
49	27	3	4	1	0	0	248	0.250	0.250	282	0.375	0.375	398	0.375	1.375	457	0.500	1.250	326	0.604	1.839	
50	30	-7	4	-1	-2	9	491	0.604	1.280	203	0.655	0.655	191	0.729	1.714	456	0.750	1.250	408	0.750	0.750	
51	23	0	4	-1	-1	10	445	0.250	0.250	371	0.625	1.250	315	0.729	1.589	187	0.780	0.625	163	0.854	1.354	
52	28	-3	4	1	2	0	186	0.500	0.500	139	0.500	0.500	116	0.500	0.500	107	0.625	0.625	451	0.750	0.750	
53	26	-4	4	-2	1	10	347	0.479	1.375	279	0.500	0.500	258	0.500	0.500	312	0.655	0.655	331	0.750	0.750	
